PROC DATE,TIME,BRANCH,SUB-BRANCH,TELLER,FUNC,DESCRIPTION,TRAN AMOUNT,CONTROLLER,LUNUMBER,CLIENT CODE
1358260,1473,0,39,PORB,          ,0,0,1228067,0,00000020211112
1333020,7294,0,61,PORB,          ,0,0,27537,0,00000020211112
1338500,7294,0,61,PORB,          ,0,0,27537,0,00000020211112
1249380,162,0,39,PORB,          ,0,0,9149394,0,00000020211104
848470,162,0,39,PORB,          ,0,0,8442153,0,00000020211104
828440,8114,0,39,PORB,          ,0,0,6085487,0,00000020211103
1139190,162,0,39,PORB,          ,0,0,8442153,0,00000020211115
829420,8114,0,39,PORB,          ,0,0,6085487,0,00000020211103
954580,8513,0,1541,PORB,          ,0,0,0,0,00000020211102
1647340,162,0,39,PORB,          ,0,0,4592879,0,00000020211116
1656280,1473,0,39,PORB,          ,0,0,1228034,0,00000020211116
1648130,162,0,39,PORB,          ,0,0,4592879,0,00000020211116
1648470,162,0,39,PORB,          ,0,0,4592879,0,00000020211116
1612510,0,0,0,PORB,          ,0,0,0,0,00000020211102
1026580,1473,0,0,PORB,          ,0,0,1159510,0,00000020211117
1050180,8114,0,51,PORB,          ,0,0,4532950,0,00000020211117
1046280,8114,0,51,PORB,          ,0,0,4532950,0,00000020211117
1009440,1473,0,0,PORB,          ,0,0,1159510,0,00000020211117
1025550,1473,0,0,PORB,          ,0,0,1159510,0,00000020211117
1002180,8513,0,1541,PORB,          ,0,0,0,0,00000020211117
1009140,1473,0,0,PORB,          ,0,0,1159510,0,00000020211117
1640260,8918,0,61,PORB,          ,0,0,5002419,0,00000020211108
1940050,8918,0,61,PORB,          ,0,0,9106834,0,00000020211108
1431560,8918,0,61,PORB,          ,0,0,5002419,0,00000020211104
921370,8918,0,61,PORB,          ,0,0,5002419,0,00000020211112
1140180,8918,0,61,PORB,          ,0,0,5002419,0,00000020211105
1342150,8114,0,23,PORB,          ,0,0,5027347,0,00000020211116
1217450,8578,0,7550,PORB,          ,0,0,0,0,00000020211103
1145290,6604,0,4620,PORB,          ,0,0,0,0,00000020211111
843480,8491,0,32282,PORB,          ,0,0,0,0,00000020211112
1131550,8578,0,6717,PORB,          ,0,0,0,0,00000020211102
1015220,8758,0,1591,PORB,          ,0,0,0,0,00000020211113
1302260,8913,0,26732,PORB,          ,0,0,0,0,00000020211115
1310190,8913,0,26732,PORB,          ,0,0,0,0,00000020211115
2110330,1473,0,39,PORB,          ,0,0,1229454,0,00000020211114
2112280,1473,0,39,PORB,          ,0,0,1229454,0,00000020211114
1437570,1473,0,39,PORB,          ,0,0,1229235,0,00000020211108
933080,9074,0,23,PORB,          ,0,0,2585432,0,00000020211108
1244200,3116,0,0,PORB,          ,0,0,5001123,0,00000020211108
1520580,162,0,39,PORB,          ,0,0,1213988,0,00000020211105
1521220,162,0,39,PORB,          ,0,0,1213988,0,00000020211105
800560,3116,0,0,PORB,          ,0,0,5001123,0,00000020211104
939340,8114,0,39,PORB,          ,0,0,6085487,0,00000020211102
1137530,6265,0,6,PORB,          ,0,0,1251950,0,00000020211110
1602580,3289,0,6,PORB,          ,0,0,7100165,0,00000020211102
1003410,8788,0,0,PORB,          ,0,0,9928693,0,00000020211102
1602060,3289,0,6,PORB,          ,0,0,7100165,0,00000020211102
1539050,8114,0,39,PORB,          ,0,0,4595224,0,00000020211101
1410350,4926,0,18318,PORB,          ,0,0,0,0,00000020211102
1540220,8114,0,39,PORB,          ,0,0,4595224,0,00000020211101
1544240,8114,0,39,PORB,          ,0,0,4595224,0,00000020211101
1651230,8579,0,27215,PORB,          ,0,0,0,0,00000020211104
1514050,3679,0,0,PORB,          ,0,0,9012460,0,00000020211105
937550,3679,0,62,PORB,          ,0,0,9091961,0,00000020211115
1223010,3632,0,61,PORB,          ,0,0,9005197,0,00000020211109
1449240,0,0,0,PORB,          ,0,0,0,0,00000020211122
1526410,2096,0,40,PORB,          ,0,0,1199971,0,00000020211105
1305060,802,0,0,PORB,          ,0,0,9077426,0,00000020211104
1100220,0,0,0,PORB,          ,0,0,0,0,00000020211123
1133520,0,0,0,PORB,          ,0,0,0,0,00000020211119
1121030,3144,0,61,PORB,          ,0,0,9059181,0,00000020211110
1015120,0,0,0,PORB,          ,0,0,0,0,00000020211111
1048240,802,0,0,PORB,          ,0,0,9077426,0,00000020211102
1206520,0,0,0,PORB,          ,0,0,0,0,00000020211117
831370,0,0,0,PORB,          ,0,0,0,0,00000020211117
1324080,0,0,0,PORB,          ,0,0,0,0,00000020211116
922480,0,0,0,PORB,          ,0,0,0,0,00000020211117
1028570,802,0,0,PORB,          ,0,0,9077426,0,00000020211104
1048290,802,0,0,PORB,          ,0,0,9118101,0,00000020211102
1316540,8114,0,39,PORB,          ,0,0,9072247,0,00000020211116
1900500,3144,0,61,PORB,          ,0,0,9115090,0,00000020211119
1207110,8114,0,23,PORB,          ,0,0,1227330,0,00000020211119
1859310,3144,0,61,PORB,          ,0,0,9115090,0,00000020211119
1859490,3144,0,61,PORB,          ,0,0,9115090,0,00000020211119
1236440,9944,0,23,PORB,          ,0,0,4595256,0,00000020211119
1652460,0,0,0,PORB,          ,0,0,0,0,00000020211119
922430,9074,0,23,PORB,          ,0,0,5000704,0,00000020211119
1356160,0,0,0,PORB,          ,0,0,0,0,00000020211116
1459310,3144,0,0,PORB,          ,0,0,4597135,0,00000020211117
1318250,8114,0,39,PORB,          ,0,0,9072247,0,00000020211116
1427590,3144,0,0,PORB,          ,0,0,4597135,0,00000020211111
1405590,2096,0,24,PORB,          ,0,0,4658875,0,00000020211112
1127160,3144,0,0,PORB,          ,0,0,4597135,0,00000020211110
1319320,3144,0,0,PORB,          ,0,0,4597135,0,00000020211110
1223270,802,0,0,PORB,          ,0,0,9077426,0,00000020211108
1234590,3144,0,61,PORB,          ,0,0,9059181,0,00000020211115
1745010,3144,0,61,PORB,          ,0,0,9059181,0,00000020211111
1618360,802,0,0,PORB,          ,0,0,9095450,0,00000020211110
2019520,162,0,39,PORB,          ,0,0,9153547,0,00000020211117
1123220,0,0,0,PORB,          ,0,0,0,0,00000020211116
1414550,6180,0,2395,PORB,          ,0,0,0,0,00000020211105
1214480,924,0,4362,PORB,          ,0,0,0,0,00000020211108
1240480,802,0,0,PORB,          ,0,0,9077426,0,00000020211104
1218220,802,0,0,PORB,          ,0,0,9077426,0,00000020211108
2013020,3144,0,61,PORB,          ,0,0,9059181,0,00000020211102
1945310,1473,0,39,PORB,          ,0,0,1229454,0,00000020211102
1431150,4795,0,0,PORB,          ,0,0,4532182,0,00000020211111
1948500,1473,0,39,PORB,          ,0,0,1229454,0,00000020211102
1413230,4567,0,49,PORB,          ,0,0,5030402,0,00000020211123
1413310,4567,0,49,PORB,          ,0,0,5030402,0,00000020211123
946270,0,0,0,PORB,          ,0,0,0,0,00000020211112
1039500,8449,0,1884,PORB,          ,0,0,0,0,00000020211118
1514060,3289,0,49,PORB,          ,0,0,9070793,0,00000020211115
1514230,3289,0,49,PORB,          ,0,0,9070793,0,00000020211115
1639370,8449,0,1884,PORB,          ,0,0,0,0,00000020211110
1455090,8449,0,1884,PORB,          ,0,0,0,0,00000020211110
956130,1473,0,39,PORB,          ,0,0,1225870,0,00000020211108
1107520,8114,0,39,PORB,          ,0,0,9121336,0,00000020211105
1242490,8114,0,39,PORB,          ,0,0,9155502,0,00000020211122
1241130,8114,0,39,PORB,          ,0,0,9155502,0,00000020211122
1636330,3144,0,61,PORB,          ,0,0,9115090,0,00000020211105
1431130,3144,0,47003,PORB,          ,0,0,0,0,00000020211111
746490,8011,0,20479,PORB,          ,0,0,0,0,00000020211116
1507220,0,0,0,PORB,          ,0,0,0,0,00000020211111
1511390,8114,0,0,PORB,          ,0,0,6087557,0,00000020211111
1644420,3144,0,61,PORB,          ,0,0,9115090,0,00000020211105
605520,3144,0,61,PORB,          ,0,0,9115090,0,00000020211111
813230,8114,0,0,PORB,          ,0,0,6087557,0,00000020211111
603240,3144,0,61,PORB,          ,0,0,9115090,0,00000020211111
1612020,0,0,0,PORB,          ,0,0,0,0,00000020211102
742380,4567,0,49,PORB,          ,0,0,5030402,0,00000020211103
818210,4567,0,49,PORB,          ,0,0,5030402,0,00000020211102
943370,0,0,0,PORB,          ,0,0,0,0,00000020211102
1242260,9958,0,27,PORB,          ,0,0,9150536,0,00000020211123
1422170,6508,0,61,PORB,          ,0,0,1160848,0,00000020211123
1914320,6508,0,61,PORB,          ,0,0,1160848,0,00000020211123
910550,9958,0,27,PORB,          ,0,0,9150536,0,00000020211123
1007070,9958,0,27,PORB,          ,0,0,9150536,0,00000020211123
1438490,1473,0,39,PORB,          ,0,0,1226604,0,00000020211105
938520,1473,0,39,PORB,          ,0,0,6097030,0,00000020211116
1310310,1473,0,92,PORB,          ,0,0,9984920,0,00000020211115
929010,8683,0,19025,PORB,          ,0,0,0,0,00000020211116
1434060,162,0,39,PORB,          ,0,0,9149394,0,00000020211105
955390,8114,0,39,PORB,          ,0,0,9072247,0,00000020211116
1416000,162,0,0,PORB,          ,0,0,1232229,0,00000020211103
1220100,162,0,0,PORB,          ,0,0,1232238,0,00000020211109
1525400,8497,0,2215,PORB,          ,0,0,0,0,00000020211108
1525290,8497,0,2215,PORB,          ,0,0,0,0,00000020211108
1824410,3144,0,0,PORB,          ,0,0,9985767,0,00000020211110
918380,3286,0,6,PORB,          ,0,0,9559159,0,00000020211109
946130,8759,0,3420,PORB,          ,0,0,0,0,00000020211117
1000160,0,0,0,PORB,          ,0,0,0,0,00000020211108
1403180,802,0,0,PORB,          ,0,0,9096498,0,00000020211122
1405160,3144,0,61,PORB,          ,0,0,9115090,0,00000020211102
915180,8114,0,39,PORB,          ,0,0,9151745,0,00000020211117
1412430,4567,0,49,PORB,          ,0,0,5030402,0,00000020211123
925300,8136,0,22,PORB,          ,0,0,1104098,0,00000020211116
1159480,8114,0,49,PORB,          ,0,0,9100677,0,00000020211117
1544420,9076,0,24,PORB,          ,0,0,7200164,0,00000020211119
900290,7717,0,23,PORB,          ,0,0,4535971,0,00000020211122
1534270,7717,0,23,PORB,          ,0,0,4534547,0,00000020211120
1949130,7717,0,23,PORB,          ,0,0,9112683,0,00000020211120
1524520,7717,0,23,PORB,          ,0,0,4534547,0,00000020211120
857520,8114,0,0,PORB,          ,0,0,9144166,0,00000020211122
1547310,9076,0,24,PORB,          ,0,0,7200164,0,00000020211119
757460,7717,0,0,PORB,          ,0,0,9098919,0,00000020211118
1633260,7717,0,23,PORB,          ,0,0,4534547,0,00000020211124
1618260,7717,0,23,PORB,          ,0,0,4534547,0,00000020211124
1622120,7717,0,23,PORB,          ,0,0,4534547,0,00000020211124
759000,7717,0,0,PORB,          ,0,0,9098919,0,00000020211118
1535560,7717,0,23,PORB,          ,0,0,9112683,0,00000020211117
1558310,7717,0,49,PORB,          ,0,0,9102891,0,00000020211117
1408060,7717,0,23,PORB,          ,0,0,9153367,0,00000020211117
1534450,7717,0,23,PORB,          ,0,0,9112683,0,00000020211117
905500,5368,0,22443,PORB,          ,0,0,0,0,00000020211115
1347430,7717,0,49,PORB,          ,0,0,9102891,0,00000020211115
1324470,7717,0,49,PORB,          ,0,0,9102891,0,00000020211115
1346340,7717,0,49,PORB,          ,0,0,9102891,0,00000020211115
1300180,7717,0,49,PORB,          ,0,0,9102891,0,00000020211115
1402230,7717,0,49,PORB,          ,0,0,9102891,0,00000020211115
1118320,7717,0,49,PORB,          ,0,0,9102891,0,00000020211115
932050,5368,0,22443,PORB,          ,0,0,0,0,00000020211115
1357170,7717,0,49,PORB,          ,0,0,9102891,0,00000020211111
1153310,669,0,23,PORB,          ,0,0,4534516,0,00000020211110
1250140,9076,0,0,PORB,          ,0,0,9103726,0,00000020211110
1022410,8114,0,5,PORB,          ,0,0,6098478,0,00000020211110
1135520,669,0,23,PORB,          ,0,0,4534516,0,00000020211110
1457460,1792,0,51,PORB,          ,0,0,9153161,0,00000020211109
1451150,7717,0,23,PORB,          ,0,0,9112683,0,00000020211110
1456250,7717,0,23,PORB,          ,0,0,9112683,0,00000020211110
1251150,162,0,39,PORB,          ,0,0,4584469,0,00000020211111
1549280,162,0,39,PORB,          ,0,0,1213988,0,00000020211109
747400,162,0,39,PORB,          ,0,0,9149394,0,00000020211111
1617050,1473,0,39,PORB,          ,0,0,1159514,0,00000020211109
922240,162,0,39,PORB,          ,0,0,9149394,0,00000020211111
818060,1473,0,92,PORB,          ,0,0,9984920,0,00000020211112
751510,162,0,39,PORB,          ,0,0,9153547,0,00000020211113
1821190,8114,0,39,PORB,          ,0,0,4595224,0,00000020211107
829270,162,0,39,PORB,          ,0,0,9149394,0,00000020211108
829350,162,0,39,PORB,          ,0,0,9149394,0,00000020211108
825440,162,0,39,PORB,          ,0,0,9149394,0,00000020211108
1835070,8114,0,39,PORB,          ,0,0,4595224,0,00000020211107
1842180,8114,0,0,PORB,          ,0,0,1229610,0,00000020211107
1827490,8114,0,39,PORB,          ,0,0,4595224,0,00000020211107
1231420,162,0,39,PORB,          ,0,0,9153516,0,00000020211102
900290,4653,0,19419,PORB,          ,0,0,0,0,00000020211122
946470,2096,0,49,PORB,          ,0,0,1277068,0,00000020211119
1328350,2567,0,20610,PORB,          ,0,0,0,0,00000020211117
505180,162,0,39,PORB,          ,0,0,4582467,0,00000020211106
1147220,162,0,0,PORB,          ,0,0,1132836,0,00000020211108
1001480,8114,0,39,PORB,          ,0,0,9148629,0,00000020211108
854020,3239,0,6,PORB,          ,0,0,9122451,0,00000020211108
1216130,162,0,0,PORB,          ,0,0,1132836,0,00000020211106
1916400,1473,0,39,PORB,          ,0,0,1230926,0,00000020211105
1240020,162,0,39,PORB,          ,0,0,9153516,0,00000020211105
1024430,1473,0,39,PORB,          ,0,0,1229235,0,00000020211105
1240540,162,0,39,PORB,          ,0,0,9153516,0,00000020211105
955220,1473,0,39,PORB,          ,0,0,1228060,0,00000020211105
1018360,162,0,39,PORB,          ,0,0,6086319,0,00000020211105
730100,162,0,39,PORB,          ,0,0,8442153,0,00000020211105
1243500,162,0,0,PORB,          ,0,0,1232229,0,00000020211101
816520,6265,0,74,PORB,          ,0,0,9081841,0,00000020211109
845070,6265,0,74,PORB,          ,0,0,9081841,0,00000020211109
731380,8114,0,39,PORB,          ,0,0,4595224,0,00000020211110
1122090,1473,0,39,PORB,          ,0,0,1228060,0,00000020211104
1102590,8426,0,19328,PORB,          ,0,0,0,0,00000020211116
1106260,1473,0,39,PORB,          ,0,0,1228034,0,00000020211102
1135320,8426,0,19328,PORB,          ,0,0,0,0,00000020211115
1126230,8426,0,19328,PORB,          ,0,0,0,0,00000020211115
836020,162,0,39,PORB,          ,0,0,6085544,0,00000020211105
1249390,0,0,0,PORB,          ,0,0,0,0,00000020211103
1039590,1473,0,39,PORB,          ,0,0,1133175,0,00000020211122
1524420,4795,0,0,PORB,          ,0,0,4532182,0,00000020211114
915040,0,0,0,PORB,          ,0,0,0,0,00000020211119
753530,3144,0,0,PORB,          ,0,0,4597135,0,00000020211102
1540250,0,0,0,PORB,          ,0,0,0,0,00000020211118
1706120,1473,0,39,PORB,          ,0,0,9152659,0,00000020211103
940140,2509,0,16538,PORB,          ,0,0,0,0,00000020211102
1343320,8470,0,31217,PORB,          ,0,0,0,0,00000020211102
1454100,3286,0,6,PORB,          ,0,0,9559159,0,00000020211119
708190,3286,0,49,PORB,          ,0,0,1194948,0,00000020211119
1455120,3286,0,6,PORB,          ,0,0,9559159,0,00000020211119
1611280,3286,0,6,PORB,          ,0,0,9095665,0,00000020211108
1529190,3286,0,6,PORB,          ,0,0,9095665,0,00000020211105
851050,7294,0,61,PORB,          ,0,0,27537,0,00000020211110
1536100,8114,0,0,PORB,          ,0,0,9152129,0,00000020211123
1157060,7294,0,31479,PORB,          ,0,0,0,0,00000020211124
1153060,7294,0,31479,PORB,          ,0,0,0,0,00000020211124
931430,71,0,22014,PORB,          ,0,0,0,0,00000020211110
1338500,7294,0,61,PORB,          ,0,0,27537,0,00000020211112
1358260,1473,0,39,PORB,          ,0,0,1228067,0,00000020211112
1358470,1473,0,39,PORB,          ,0,0,1228067,0,00000020211112
1352440,1473,0,39,PORB,          ,0,0,1228067,0,00000020211112
1333020,7294,0,61,PORB,          ,0,0,27537,0,00000020211112
1157250,162,0,39,PORB,          ,0,0,4584547,0,00000020211104
1155490,162,0,39,PORB,          ,0,0,4584547,0,00000020211104
1156290,162,0,39,PORB,          ,0,0,4584547,0,00000020211104
1150150,162,0,39,PORB,          ,0,0,4584547,0,00000020211104
754550,7294,0,61,PORB,          ,0,0,27537,0,00000020211103
848470,162,0,39,PORB,          ,0,0,8442153,0,00000020211104
1139190,162,0,39,PORB,          ,0,0,8442153,0,00000020211115
828440,8114,0,39,PORB,          ,0,0,6085487,0,00000020211103
1031490,162,0,0,PORB,          ,0,0,1232229,0,00000020211124
803400,162,0,39,PORB,          ,0,0,4505537,0,00000020211124
803460,162,0,39,PORB,          ,0,0,4505537,0,00000020211124
829420,8114,0,39,PORB,          ,0,0,6085487,0,00000020211103
1349480,162,0,39,PORB,          ,0,0,9153517,0,00000020211118
1249380,162,0,39,PORB,          ,0,0,9149394,0,00000020211104
1002180,8513,0,1541,PORB,          ,0,0,0,0,00000020211117
1025550,1473,0,0,PORB,          ,0,0,1159510,0,00000020211117
1026580,1473,0,0,PORB,          ,0,0,1159510,0,00000020211117
1656280,1473,0,39,PORB,          ,0,0,1228034,0,00000020211116
1009140,1473,0,0,PORB,          ,0,0,1159510,0,00000020211117
1046280,8114,0,51,PORB,          ,0,0,4532950,0,00000020211117
1050180,8114,0,51,PORB,          ,0,0,4532950,0,00000020211117
1009440,1473,0,0,PORB,          ,0,0,1159510,0,00000020211117
1648130,162,0,39,PORB,          ,0,0,4592879,0,00000020211116
1648470,162,0,39,PORB,          ,0,0,4592879,0,00000020211116
1647340,162,0,39,PORB,          ,0,0,4592879,0,00000020211116
954580,8513,0,1541,PORB,          ,0,0,0,0,00000020211102
1612510,0,0,0,PORB,          ,0,0,0,0,00000020211102
804310,8918,0,61,PORB,          ,0,0,5002419,0,00000020211118
1422160,7653,0,39,PORB,          ,0,0,9135385,0,00000020211118
805270,8918,0,61,PORB,          ,0,0,5002419,0,00000020211118
921370,8918,0,61,PORB,          ,0,0,5002419,0,00000020211112
1140180,8918,0,61,PORB,          ,0,0,5002419,0,00000020211105
1640260,8918,0,61,PORB,          ,0,0,5002419,0,00000020211108
1940050,8918,0,61,PORB,          ,0,0,9106834,0,00000020211108
1431560,8918,0,61,PORB,          ,0,0,5002419,0,00000020211104
1533450,3660,0,6,PORB,          ,0,0,4593058,0,00000020211119
909550,8216,0,61,PORB,          ,0,0,9037406,0,00000020211123
749170,4721,0,5574,PORB,          ,0,0,0,0,00000020211123
1342150,8114,0,23,PORB,          ,0,0,5027347,0,00000020211116
928420,8114,0,0,PORB,          ,0,0,6087557,0,00000020211123
1145290,6604,0,4620,PORB,          ,0,0,0,0,00000020211111
1015220,8758,0,1591,PORB,          ,0,0,0,0,00000020211113
843480,8491,0,32282,PORB,          ,0,0,0,0,00000020211112
1217450,8578,0,7550,PORB,          ,0,0,0,0,00000020211103
1131550,8578,0,6717,PORB,          ,0,0,0,0,00000020211102
1302260,8913,0,26732,PORB,          ,0,0,0,0,00000020211115
1310190,8913,0,26732,PORB,          ,0,0,0,0,00000020211115
2110330,1473,0,39,PORB,          ,0,0,1229454,0,00000020211114
1346550,9074,0,23,PORB,          ,0,0,2585432,0,00000020211119
1341410,9074,0,23,PORB,          ,0,0,2585432,0,00000020211119
1444110,3286,0,6,PORB,          ,0,0,9559159,0,00000020211119
2112280,1473,0,39,PORB,          ,0,0,1229454,0,00000020211114
2225350,162,0,39,PORB,          ,0,0,4586477,0,00000020211122
1437570,1473,0,39,PORB,          ,0,0,1229235,0,00000020211108
1840180,1473,0,92,PORB,          ,0,0,9984920,0,00000020211123
1118020,1473,0,39,PORB,          ,0,0,1211151,0,00000020211124
921370,1473,0,39,PORB,          ,0,0,9112268,0,00000020211124
1840290,1473,0,92,PORB,          ,0,0,9984920,0,00000020211123
1853260,1473,0,92,PORB,          ,0,0,9984920,0,00000020211123
620540,3840,0,22401,PORB,          ,0,0,0,0,00000020211118
933080,9074,0,23,PORB,          ,0,0,2585432,0,00000020211108
1520580,162,0,39,PORB,          ,0,0,1213988,0,00000020211105
1244200,3116,0,0,PORB,          ,0,0,5001123,0,00000020211108
1521220,162,0,39,PORB,          ,0,0,1213988,0,00000020211105
800560,3116,0,0,PORB,          ,0,0,5001123,0,00000020211104
1003410,8788,0,0,PORB,          ,0,0,9928693,0,00000020211102
1137530,6265,0,6,PORB,          ,0,0,1251950,0,00000020211110
1602060,3289,0,6,PORB,          ,0,0,7100165,0,00000020211102
1602580,3289,0,6,PORB,          ,0,0,7100165,0,00000020211102
1410350,4926,0,18318,PORB,          ,0,0,0,0,00000020211102
939340,8114,0,39,PORB,          ,0,0,6085487,0,00000020211102
1539050,8114,0,39,PORB,          ,0,0,4595224,0,00000020211101
1540220,8114,0,39,PORB,          ,0,0,4595224,0,00000020211101
1544240,8114,0,39,PORB,          ,0,0,4595224,0,00000020211101
1651230,8579,0,27215,PORB,          ,0,0,0,0,00000020211104
1514050,3679,0,0,PORB,          ,0,0,9012460,0,00000020211105
937550,3679,0,62,PORB,          ,0,0,9091961,0,00000020211115
825350,3632,0,61,PORB,          ,0,0,9005197,0,00000020211123
739060,3632,0,61,PORB,          ,0,0,9005197,0,00000020211122
1223010,3632,0,61,PORB,          ,0,0,9005197,0,00000020211109
1449240,0,0,0,PORB,          ,0,0,0,0,00000020211122
1526410,2096,0,40,PORB,          ,0,0,1199971,0,00000020211105
1100220,0,0,0,PORB,          ,0,0,0,0,00000020211123
1614420,3144,0,6,PORB,          ,0,0,9114592,0,00000020211130
1133520,0,0,0,PORB,          ,0,0,0,0,00000020211119
1915410,0,0,0,PORB,          ,0,0,0,0,00000020211129
1015120,0,0,0,PORB,          ,0,0,0,0,00000020211111
1121030,3144,0,61,PORB,          ,0,0,9059181,0,00000020211110
1305060,802,0,0,PORB,          ,0,0,9077426,0,00000020211104
831370,0,0,0,PORB,          ,0,0,0,0,00000020211117
1206520,0,0,0,PORB,          ,0,0,0,0,00000020211117
922480,0,0,0,PORB,          ,0,0,0,0,00000020211117
1028570,802,0,0,PORB,          ,0,0,9077426,0,00000020211104
1048290,802,0,0,PORB,          ,0,0,9118101,0,00000020211102
1324080,0,0,0,PORB,          ,0,0,0,0,00000020211116
1048240,802,0,0,PORB,          ,0,0,9077426,0,00000020211102
1356160,0,0,0,PORB,          ,0,0,0,0,00000020211116
1316540,8114,0,39,PORB,          ,0,0,9072247,0,00000020211116
1318250,8114,0,39,PORB,          ,0,0,9072247,0,00000020211116
947470,3144,0,0,PORB,          ,0,0,4597135,0,00000020211201
1039530,895,0,6,PORB,          ,0,0,9128425,0,00000020211130
1026150,895,0,6,PORB,          ,0,0,9128425,0,00000020211130
1027360,895,0,6,PORB,          ,0,0,9128425,0,00000020211130
1900500,3144,0,61,PORB,          ,0,0,9115090,0,00000020211119
1207110,8114,0,23,PORB,          ,0,0,1227330,0,00000020211119
1859310,3144,0,61,PORB,          ,0,0,9115090,0,00000020211119
1859490,3144,0,61,PORB,          ,0,0,9115090,0,00000020211119
1236440,9944,0,23,PORB,          ,0,0,4595256,0,00000020211119
1652460,0,0,0,PORB,          ,0,0,0,0,00000020211119
922430,9074,0,23,PORB,          ,0,0,5000704,0,00000020211119
1459310,3144,0,0,PORB,          ,0,0,4597135,0,00000020211117
1405590,2096,0,24,PORB,          ,0,0,4658875,0,00000020211112
1427590,3144,0,0,PORB,          ,0,0,4597135,0,00000020211111
1319320,3144,0,0,PORB,          ,0,0,4597135,0,00000020211110
1538030,3144,0,61,PORB,          ,0,0,9059181,0,00000020211130
1541560,3144,0,61,PORB,          ,0,0,9059181,0,00000020211130
1531240,3144,0,61,PORB,          ,0,0,9059181,0,00000020211130
1127160,3144,0,0,PORB,          ,0,0,4597135,0,00000020211110
1618360,802,0,0,PORB,          ,0,0,9095450,0,00000020211110
2019520,162,0,39,PORB,          ,0,0,9153547,0,00000020211117
1625460,3011,0,24,PORB,          ,0,0,5032007,0,00000020211129
1621290,3011,0,24,PORB,          ,0,0,5032007,0,00000020211129
1123220,0,0,0,PORB,          ,0,0,0,0,00000020211116
1745010,3144,0,61,PORB,          ,0,0,9059181,0,00000020211111
1214480,924,0,4362,PORB,          ,0,0,0,0,00000020211108
1223270,802,0,0,PORB,          ,0,0,9077426,0,00000020211108
1218220,802,0,0,PORB,          ,0,0,9077426,0,00000020211108
1414550,6180,0,2395,PORB,          ,0,0,0,0,00000020211105
317030,3144,0,61,PORB,          ,0,0,9059181,0,00000020211129
1240480,802,0,0,PORB,          ,0,0,9077426,0,00000020211104
1234590,3144,0,61,PORB,          ,0,0,9059181,0,00000020211115
1124200,8055,0,3730,PORB,          ,0,0,0,0,00000020211201
1857140,3144,0,61,PORB,          ,0,0,9059181,0,00000020211125
1630030,3144,0,61,PORB,          ,0,0,9059181,0,00000020211125
2013020,3144,0,61,PORB,          ,0,0,9059181,0,00000020211102
1813360,3144,0,61,PORB,          ,0,0,9059181,0,00000020211124
1413310,4567,0,49,PORB,          ,0,0,5030402,0,00000020211123
1945310,1473,0,39,PORB,          ,0,0,1229454,0,00000020211102
1431150,4795,0,0,PORB,          ,0,0,4532182,0,00000020211111
1948500,1473,0,39,PORB,          ,0,0,1229454,0,00000020211102
1413230,4567,0,49,PORB,          ,0,0,5030402,0,00000020211123
1455090,8449,0,1884,PORB,          ,0,0,0,0,00000020211110
1039500,8449,0,1884,PORB,          ,0,0,0,0,00000020211118
1639370,8449,0,1884,PORB,          ,0,0,0,0,00000020211110
1514060,3289,0,49,PORB,          ,0,0,9070793,0,00000020211115
1514480,162,0,39,PORB,          ,0,0,8442153,0,00000020211130
1514230,3289,0,49,PORB,          ,0,0,9070793,0,00000020211115
946270,0,0,0,PORB,          ,0,0,0,0,00000020211112
956130,1473,0,39,PORB,          ,0,0,1225870,0,00000020211108
1107520,8114,0,39,PORB,          ,0,0,9121336,0,00000020211105
1235140,3144,0,40,PORB,          ,0,0,5017880,0,00000020211130
1242490,8114,0,39,PORB,          ,0,0,9155502,0,00000020211122
1241130,8114,0,39,PORB,          ,0,0,9155502,0,00000020211122
1808380,3144,0,61,PORB,          ,0,0,9115090,0,00000020211130
746490,8011,0,20479,PORB,          ,0,0,0,0,00000020211116
818210,4567,0,49,PORB,          ,0,0,5030402,0,00000020211102
1511390,8114,0,0,PORB,          ,0,0,6087557,0,00000020211111
1431130,3144,0,47003,PORB,          ,0,0,0,0,00000020211111
1507220,0,0,0,PORB,          ,0,0,0,0,00000020211111
943370,0,0,0,PORB,          ,0,0,0,0,00000020211102
813230,8114,0,0,PORB,          ,0,0,6087557,0,00000020211111
603240,3144,0,61,PORB,          ,0,0,9115090,0,00000020211111
605520,3144,0,61,PORB,          ,0,0,9115090,0,00000020211111
1325040,3144,0,61,PORB,          ,0,0,9115090,0,00000020211201
1636330,3144,0,61,PORB,          ,0,0,9115090,0,00000020211105
1644420,3144,0,61,PORB,          ,0,0,9115090,0,00000020211105
1811570,3144,0,61,PORB,          ,0,0,9115090,0,00000020211130
1612020,0,0,0,PORB,          ,0,0,0,0,00000020211102
742380,4567,0,49,PORB,          ,0,0,5030402,0,00000020211103
1818180,3144,0,61,PORB,          ,0,0,9115090,0,00000020211130
947390,3567,0,61,PORB,          ,0,0,9067133,0,00000020211201
1422170,6508,0,61,PORB,          ,0,0,1160848,0,00000020211123
1914320,6508,0,61,PORB,          ,0,0,1160848,0,00000020211123
949440,3567,0,61,PORB,          ,0,0,9067133,0,00000020211201
1242260,9958,0,27,PORB,          ,0,0,9150536,0,00000020211123
